NBC Sports,NBCSports,News,Sports
OK Magazine,OKMagazine,News,Celebrity Gossip
The Hollywood Gossip,THGossip,News,Celebrity Gossip
CNBC,CNBC,News,Business
Gawker,Gawker,News,Celebrity Gossip
PopEater,HuffPostCeleb,News,Celebrity Gossip
GameSpot,gamespot,News,Gaming
Variety,Variety,News,Entertainment
Sporting News,sportingnews,News,Sports
Extra,extratv,News,Entertainment
Newsweek,Newsweek,News,U.S.
Yahoo! Finance,YahooFinance,News,Business
ComingSoon.net,comingsoonnet,News,Movies
PopSugar,POPSUGAR,News,Celebrity Gossip
BuzzSugar,POPSUGAREnt,News,Entertainment
The Next Web,TheNextWeb,News,Technology
The Young Turks,TheYoungTurks,News,Politics
Rotten Tomatoes,RottenTomatoes,News,Movies
GameTrailers.com,GameTrailers,News,Gaming
VentureBeat,VentureBeat,News,Technology
Radar Online,radar_online,News,Celebrity Gossip
Associated Press (AP),AP,News,World
TV Guide,TVGuide,News,Entertainment
SocialTimes,SocialTimes,News,Technology
The Seattle Times,seattletimes,News,Local
ReadWriteWeb,RWW,News,Technology
The Baltimore Sun,baltimoresun,News,Local
TheWrap,TheWrap,News,Entertainment
The Superficial,thesuperficial,News,Celebrity Gossip
Now Magazine,NowMag,News,Celebrity Gossip
UGO Entertainment,UGOdotcom,News,Entertainment
National Enquirer,NatEnquirer,News,Celebrity Gossip
Star Magazine (UK),star_magazine,News,Celebrity Gossip
Colonel Tribune (Chicago Tribune),ColonelTribune,News,Local
Star Magazine,Star_News,News,Celebrity Gossip
BBC Breaking News,BBCBreaking,News,World
CNN en Espaol,CNNEE,News,World
Guardian Tech,guardiantech,News,Technology
NPR Politics,nprpolitics,News,Politics
The Guardian News,guardiannews,News,World
Silicon Alley Insider,SAI,News,Technology
Travel on msnbc.com,NBCNewsTravel,News,Travel
USA Today Travel,usatodaytravel,News,Travel
Deadline Hollywood,NikkiFinke,News,Entertainment
CNN Entertainment,CNNent,News,Entertainment
CNN Travel,CNNTravel,News,Travel
NASA,NASA,Organization,
The Breast Cancer Site,TheBreastCancer,Organization,Nonprofit
Harvard University,Harvard,Organization,College/University
(RED),RED,Organization,Nonprofit
Wikileaks,wikileaks,Organization,
PBS,PBS,TV Show,
"The Metropolitan Museum of Art, New York",metmuseum,Organization,Tourism
Yale University,Yale,Organization,College/University
Stanford University,Stanford,Organization,College/University
Visit Jamaica,VisitJamaicaNow,Organization,Tourism
Louisiana State University,lsu,Organization,College/University
National Wildlife Federation,NWF,Organization,Nonprofit
University of Michigan,UMich,Organization,College/University
World Economic Forum,wef,Organization,Nonprofit
Massachusetts Institute of Technology,MIT,Organization,College/University
Ohio State University,OhioState,Organization,College/University
University of Florida,UF,Organization,College/University
University of Texas at Austin,UTAustin,Organization,College/University
Colorado,Colorado,Organization,Tourism
Texas A&M University,TAMU,Organization,College/University
University of Alabama,UofAlabama,Organization,College/University
University of Kentucky,universityofky,Organization,College/University
NASA JPL (Jet Propulsion Laboratory),NASAJPL,Organization,
"University of California, Los Angeles (UCLA)",UCLA,Organization,College/University
Visit Greece,VisitGreecegr,Organization,Tourism
Princeton University,Princeton,Organization,College/University
Pennsylvania State University,penn_state,Organization,College/University
Michigan State University,michiganstateu,Organization,College/University
University of Oregon,Univ_Of_Oregon,Organization,College/University
University of Oklahoma,UofOklahoma,Organization,College/University
GOOD,good,Organization,Nonprofit
Auburn University,AuburnU,Organization,College/University
Canadian Tourism Commission (Canada),ExploreCanada,Organization,Tourism
"University of California, Berkeley",Cal,Organization,College/University
Brigham Young University (BYU),BYU,Organization,College/University
Time Out New York,TimeOutNewYork,Organization,Tourism
University of Washington,UW,Organization,College/University
Duke University,DukeNews,Organization,College/University
"University of Missouri, Columbia",Mizzou,Organization,College/University
United States Air Force Academy,AF_Academy,Organization,College/University
Cornell University,Cornell,Organization,College/University
University of Wisconsin-Madison,UWMadison,Organization,College/University
University of Kansas,KUnews,Organization,College/University
University of Arizona,UofA,Organization,College/University
West Virginia University,WestVirginiaU,Organization,College/University
"The University of Tennessee, Knoxville",UTKnoxville,Organization,College/University
"University of North Carolina, Chapel Hill",UNC,Organization,College/University
University of Miami,univmiami,Organization,College/University
Indiana University,IUBloomington,Organization,College/University
University of Central Florida,UCF,Organization,College/University
azcentral (Arizona),azcentral,Organization,Tourism
Arizona State University,ASU,Organization,College/University
Oklahoma Tourism,OklahomaTourism,Organization,Tourism
Texas Tech University,TexasTech,Organization,College/University
University of Georgia,universityofga,Organization,College/University
California Institute of Technology,Caltech,Organization,College/University
Purdue University,LifeAtPurdue,Organization,College/University
University of Southern California (USC),USC,Organization,College/University
Visit Atlanta (Georgia),DiscoverAtlanta,Organization,Tourism
Boston University,BU_Tweets,Organization,College/University
Brooklyn Museum,brooklynmuseum,Organization,Tourism
United States Military Academy,WestPointNews,Organization,College/University
Oklahoma State University,okstate,Organization,College/University
Brown University,BrownUniversity,Organization,College/University
Virginia Tech,VTadmissQA,Organization,College/University
Liberty University,LibertyU,Organization,College/University
University of North Texas,UNTnews,Organization,College/University
Baylor University,Baylor,Organization,College/University
University of Minnesota,UMNews,Organization,College/University
University of Chicago,UChicago,Organization,College/University
Syracuse University,SyracuseU,Organization,College/University
Clemson University,ClemsonUniv,Organization,College/University
Oregon State University,oregonstateuniv,Organization,College/University
University of Pennsylvania,Penn,Organization,College/University
University of South Florida,USouthFlorida,Organization,College/University
Florida State University,floridastate,Organization,College/University
Choose Chicago,ChooseChicago,Organization,Tourism
University of Notre Dame,NotreDame,Organization,College/University
Mississippi State University,msstate,Organization,College/University
Kansas State University,ThinkKState,Organization,College/University
University of Virginia,UVA,Organization,College/University
Flavorpill,flavorwire,Organization,Tourism
University of Houston,UHouston,Organization,College/University
George Washington University,GWtweets,Organization,College/University
The University of Utah,UofUNews,Organization,College/University
"North Carolina State University, Raleigh",NCState,Organization,College/University
"University of South Carolina, Columbia",UofSC,Organization,College/University
Oahu (Hawaii),OahuVB,Organization,Tourism
University of Montana,UMRELATIONS,Organization,College/University
University of Nebraska-Lincoln,UNLNews,Organization,College/University
Georgetown University,Georgetown,Organization,College/University
"University of Maryland, College Park",UofMaryland,Organization,College/University
Colorado State University,ColoradoStateU,Organization,College/University
Virginia Commonwealth University,VCUnews,Organization,College/University
"California State University, Northridge",csunorthridge,Organization,College/University
George Mason University,MasonSpirit,Organization,College/University
Johns Hopkins University,JohnsHopkins,Organization,College/University
Boston College,BostonCollege,Organization,College/University
visitPA (Pennsylvania),visitPA,Organization,Tourism
American University,AmericanU,Organization,College/University
The University of Texas-Pan American,UTPA,Organization,College/University
Northwestern University,NorthwesternU,Organization,College/University
Georgia Institute of Technology,GeorgiaTech,Organization,College/University
"Texas State University, San Marcos",txst,Organization,College/University
Howard University,HowardU,Organization,College/University
College of the Ozarks,CofOHardWorkU,Organization,College/University
"Montana State University, Bozeman",AdmissionsMSU,Organization,College/University
Vanderbilt University,VanderbiltU,Organization,College/University
University of Iowa,uiowa,Organization,College/University
"University of California, Davis",ucdavis,Organization,College/University
Carnegie Mellon University,CarnegieMellon,Organization,College/University
Roger Williams University,myrwu,Organization,College/University
"Brigham Young University, Idaho",BYUIADMISSIONS,Organization,College/University
Biola University,biolau,Organization,College/University
University of Connecticut,UConn,Organization,College/University
Time Out Chicago,TimeOutChicago,Organization,Tourism
Western Michigan University,wmunews,Organization,College/University
Mississippi College,MissCollege,Organization,College/University
Ball State University,BallState,Organization,College/University
Sam Houston State University,SamHoustonState,Organization,College/University
Texas Christian University,TCU,Organization,College/University
Northeastern University,Northeastern,Organization,College/University
Georgia Southern University,GeorgiaSouthern,Organization,College/University
"Southern Illinois University, Carbondale",SIUC,Organization,College/University
Iowa State University,IowaStateUNews,Organization,College/University
Xavier University,XavierUniv,Organization,College/University
Washington State University,WSUPullman,Organization,College/University
University of Massachusetts Amherst,UMassAmherst,Organization,College/University
Kent State University,ksunews,Organization,College/University
Drexel University,DrexelNews,Organization,College/University
University of Northern Iowa,northerniowa,Organization,College/University
Ohio University,ohiou,Organization,College/University
James Madison University,JMU,Organization,College/University
Western Kentucky University,wkunews,Organization,College/University
Dartmouth College,dartmouth,Organization,College/University
be a STAR,beaSTARalliance,Organization,Nonprofit
Northern Illinois University,NIUlive,Organization,College/University
University of Louisville,uofl,Organization,College/University
Missouri State University,missouristate,Organization,College/University
Emory University,EmoryUniversity,Organization,College/University
"Miami University, Oxford",MiamiUAdmission,Organization,College/University
"Rutgers University, New Brunswick",RutgersU,Organization,College/University
College of Charleston,CofC,Organization,College/University
University of Delaware,UDelaware,Organization,College/University
Central Michigan University,CMUniversity,Organization,College/University
The New School,TheNewSchool,Organization,College/University
Rochester Institute of Technology,RITtigers,Organization,College/University
University of Mississippi,OleMissRebels,Organization,College/University
"California State University, Fresno",Fresno_State,Organization,College/University
"California State University, Fullerton",csuf,Organization,College/University
DePaul University,DePaulNewsroom,Organization,College/University
"University of California, Riverside",UCRiverside,Organization,College/University
Time Out Sydney,SydneyTimeOut,Organization,Tourism
University of Southern Mississippi,SouthernMissNow,Organization,College/University
Temple University,TempleUniv,Organization,College/University
Florida Atlantic University,FloridaAtlantic,Organization,College/University
Old Dominion University,ODUnow,Organization,College/University
"University of California, San Diego",UCSDnews,Organization,College/University
College of William and Mary,williamandmary,Organization,College/University
Middle Tennessee State University,MTSUNews,Organization,College/University
Southern Methodist University,SMU,Organization,College/University
University of Memphis,uofmemphis,Organization,College/University
University of Pittsburgh,PittTweet,Organization,College/University
Utah State University,USUAggies,Organization,College/University
"University of North Carolina, Charlotte",UNCClt_News,Organization,College/University
"University of Texas, El Paso",utepnews,Organization,College/University
Abilene Christian University,ACUedu,Organization,College/University
University of New Mexico,UNM,Organization,College/University
University of Rhode Island,universityofri,Organization,College/University
Oral Roberts University,OralRobertsU,Organization,College/University
University of Dayton,univofdayton,Organization,College/University
Western Illinois University,WIUNews,Organization,College/University
Saint Louis University,sluconnection,Organization,College/University
Gonzaga University,GonzagaU,Organization,College/University
Bowling Green State University,bgsu,Organization,College/University
Grand Valley State University,GVSU,Organization,College/University
"SUNY, Binghamton",binghamtonu,Organization,College/University
Illinois State University,IllinoisStateU,Organization,College/University
Marquette University,MarquetteU,Organization,College/University
"Washington University, St. Louis",WUSTL,Organization,College/University
Youngstown State University,youngstownstate,Organization,College/University
San Jose State University,SJSU,Organization,College/University
North Dakota State University,NDSUNews,Organization,College/University
University of Toledo,UToledo,Organization,College/University
Troy University,TROYUnews,Organization,College/University
Eastern Kentucky University,EKUStories,Organization,College/University
"New Mexico State University, Las Cruces",nmsu,Organization,College/University
Pepperdine University,pepperdine,Organization,College/University
University of San Francisco,usfca,Organization,College/University
Weber State University,WeberStateU,Organization,College/University
"University of Hawaii, Manoa",UHManoaNews,Organization,College/University
Bucks County Pennsylvania,VisitBucksPA,Organization,Tourism
"University of North Carolina, Greensboro",UNCG,Organization,College/University
Northern Arizona University,NAU,Organization,College/University
Tulane University,TulaneNews,Organization,College/University
Western Washington University,wwunews,Organization,College/University
University of Central Oklahoma,UCOBronchos,Organization,College/University
"University at Buffalo, SUNY",UBNewsSource,Organization,College/University
"University of Illinois, Chicago",UICnews,Organization,College/University
California Polytechnic State University,calpoly,Organization,College/University
Wayne State University,waynestate,Organization,College/University
"California State Polytechnic University, Pomona",calpolypomona,Organization,College/University
Boise State University,boisestatelive,Organization,College/University
"University of North Carolina, Wilmington",UNCWilmington,Organization,College/University
Cross-Cultural Solutions,volunteerabroad,Organization,Nonprofit
Portland State University,Portland_State,Organization,College/University
"SUNY, Stony Brook",stonybrooku,Organization,College/University
The University of Texas at Dallas,UT_Dallas,Organization,College/University
University of New Hampshire,UNHNews,Organization,College/University
"University of Nevada, Las Vegas",UNLVNews,Organization,College/University
University of Rochester,UofR,Organization,College/University
Villanova University,VillanovaU,Organization,College/University
Rice University,RiceUniversity,Organization,College/University
Kennesaw State University,kennesawstate,Organization,College/University
"California State University, Sacramento",sacstate,Organization,College/University
"SUNY, Albany",ualbany,Organization,College/University
"Indiana University - Purdue University, Indianapolis",IUPUI,Organization,College/University
San Francisco State University,SFSU,Organization,College/University
Santa Clara University,SantaClaraUniv,Organization,College/University
Bradley University,bradleyu,Organization,College/University
"University of Texas, San Antonio",UTSA,Organization,College/University
Loyola University Chicago,LoyolaChicago,Organization,College/University
Tufts University,TuftsUniversity,Organization,College/University
Florida International University,FIU,Organization,College/University
Embry Riddle Aeronautical University,EmbryRiddle,Organization,College/University
Murray State University,murraystateuniv,Organization,College/University
University of Denver,UofDenver,Organization,College/University
Azusa Pacific University,azusapacific,Organization,College/University
University of San Diego,uofsandiego,Organization,College/University
Drake University,DrakeUniversity,Organization,College/University
Seattle University,seattleu,Organization,College/University
University of Tampa,UofTampa,Organization,College/University
"University of Wisconsin, Milwaukee",UWM,Organization,College/University
BART (Bay Area Rapid Transit),SFBART,Organization,Tourism
University of Vermont,uvmvermont,Organization,College/University
East Carolina University,EastCarolina,Organization,College/University
"CUNY, City College",CityCollegeNY,Organization,College/University
Siena College,SienaCollege,Organization,College/University
University of North Dakota,myUND,Organization,College/University
University of Colorado Denver,CUDenver,Organization,College/University
"California State University, Chico",chicostate,Organization,College/University
University of North Florida,UofNorthFlorida,Organization,College/University
Michigan Technological University,michigantech,Organization,College/University
Hofstra University,HofstraU,Organization,College/University
Loyola Marymount University,LoyolaMarymount,Organization,College/University
University of Missouri-Kansas City,UMKansasCity,Organization,College/University
Montclair State University,montclairstateu,Organization,College/University
Belmont University,BelmontUniv,Organization,College/University
Elon University,elonuniversity,Organization,College/University
Berry College,berrycollege,Organization,College/University
Wright State University,WrightStateNews,Organization,College/University
Florida Institute of Technology,FloridaTech,Organization,College/University
Ithaca College,IthacaCollege,Organization,College/University
Morehouse College,Morehouse,Organization,College/University
"Minnesota State University, Mankato",MnSUMankatoAlum,Organization,College/University
University of Idaho,uidaho,Organization,College/University
St. John's University,StJohnsU,Organization,College/University
Rowan University,RowanUniversity,Organization,College/University
High Point University,HighPointU,Organization,College/University
Utah Valley University,UVU,Organization,College/University
Roanoke College,RoanokeCollege,Organization,College/University
Southeastern Louisiana University,oursoutheastern,Organization,College/University
Loyola University New Orleans,LoyolaNOLANews,Organization,College/University
"CUNY, Brooklyn College",BklynCollege411,Organization,College/University
University of Akron,uakron,Organization,College/University
Colorado School of Mines,coschoolofmines,Organization,College/University
Webster University,websteru,Organization,College/University
University of the Pacific,UOPacific,Organization,College/University
Smith College,smithcollege,Organization,College/University
Chapman University,ChapmanU,Organization,College/University
Eastern Michigan University,emichedu,Organization,College/University
Northwestern State University,NorthwesternStU,Organization,College/University
Longwood University,longwoodu,Organization,College/University
University of St. Thomas,UofStThomasMN,Organization,College/University
Wellesley College,Wellesley,Organization,College/University
University of Massachusetts Lowell,UMassLowell,Organization,College/University
University of Mary Washington,UMaryWash,Organization,College/University
New Jersey Institute of Technology,NJIT,Organization,College/University
Seton Hall University,SetonHall,Organization,College/University
Emerson College,EmersonCollege,Organization,College/University
Lehigh University,LehighU,Organization,College/University
Bentley University,bentleyu,Organization,College/University
Case Western Reserve University,cwru,Organization,College/University
Visit Indiana,VisitIndiana,Organization,Tourism
"SUNY, Geneseo",SUNYGeneseo,Organization,College/University
Bucknell University,BucknellU,Organization,College/University
College of St. Benedict,CSBSJU,Organization,College/University
Saint John's University,CSBSJU,Organization,College/University
"CUNY, Hunter College",HunterPresident,Organization,College/University
Colby-Sawyer College,colbysawyer,Organization,College/University
Brandeis University,BrandeisU,Organization,College/University
Marist College,Marist,Organization,College/University
Metropolitan State College of Denver,msudenver,Organization,College/University
St. Olaf College,StOlaf,Organization,College/University
University of Portland,UPortland,Organization,College/University
Colgate University,colgateuniv,Organization,College/University
Mesa State College,mesastate,Organization,College/University
Stonehill College,stonehill_info,Organization,College/University
"California State University, San Bernardino",CSUSBNews,Organization,College/University
George Fox University,georgefox,Organization,College/University
University of Scranton,univofscranton,Organization,College/University
Sweet Briar College,Sweetbriaredu,Organization,College/University
Rhode Island College,RICNews,Organization,College/University
Northern Kentucky University,nkuedu,Organization,College/University
Barnard College,BarnardCollege,Organization,College/University
Pacific Lutheran University,PLUNEWS,Organization,College/University
Truman State University,TrumanState,Organization,College/University
Spelman College,SpelmanCollege,Organization,College/University
Middlebury College,Middlebury,Organization,College/University
Oberlin College,oberlin_news,Organization,College/University
Stevens Institute of Technology,FollowStevens,Organization,College/University
Mount Holyoke College,mtholyoke,Organization,College/University
Rollins College,rollinscollege,Organization,College/University
"St. Mary's University, San Antonio",StMarysU,Organization,College/University
St. Edward's University,stedwardsu,Organization,College/University
The Master's College,MastersCollege,Organization,College/University
Polytechnic Institute of NYU,nyupoly,Organization,College/University
Butler University,butleru,Organization,College/University
Rensselaer Polytechnic Institute,RPInews,Organization,College/University
Taylor University,tayloru,Organization,College/University
Calvin College,CalvinCollege,Organization,College/University
University of Richmond,urichmond,Organization,College/University
Bowdoin College,BowdoinCollege,Organization,College/University
Berea College,bereacollege,Organization,College/University
Creighton University,creighton_news,Organization,College/University
College of New Jersey,TCNJ,Organization,College/University
Worcester Polytechnic Institute,WPIAdmissions,Organization,College/University
Visit Syracuse (New York),VisitSyracuse,Organization,Tourism
Gettysburg College,gettysburg,Organization,College/University
Stetson University,StetsonU,Organization,College/University
Catholic University of America,CatholicUniv,Organization,College/University
"CUNY, Baruch College",BaruchCollege,Organization,College/University
University of Tulsa,utulsa,Organization,College/University
Clarkson University,ClarksonUniv,Organization,College/University
Missouri University of Science and Technology,MissouriSandT,Organization,College/University
Bryant University,BryantUniv,Organization,College/University
Vassar College,VassarNews,Organization,College/University
Trinity University,Trinity_U,Organization,College/University
St. Mary's College of California,stmarysca,Organization,College/University
Seattle Pacific University,SeattlePacific,Organization,College/University
Denison University,DenisonU,Organization,College/University
Hamilton College,HamiltonCollege,Organization,College/University
Dickinson College,DickinsonCol,Organization,College/University
Colby College,ColbyCollege,Organization,College/University
Christopher Newport University,CNUcaptains,Organization,College/University
Cedarville University,cedarville,Organization,College/University
Williams College,WilliamsCollege,Organization,College/University
St. Joseph's University,saintjosephs,Organization,College/University
Colorado College,ColoradoCollege,Organization,College/University
Lafayette College,LafCol,Organization,College/University
Mercer University,MercerYou,Organization,College/University
St. Catherine University,StKate,Organization,College/University
Hope College,HopeCollege,Organization,College/University
Sewanee - University of the South,univofthesouth,Organization,College/University
Samford University,SamfordU,Organization,College/University
Goshen College,GOSHENCOLLEGE,Organization,College/University
Furman University,FUAdmission,Organization,College/University
Robert Morris University,RMU,Organization,College/University
South Carolina State University,SCSTATE1896,Organization,College/University
Claflin University,ClaflinUniv1869,Organization,College/University
Wesleyan University,wesleyan_u,Organization,College/University
Bates College,BatesCollege,Organization,College/University
Concordia College-Moorhead,Concordia_MN,Organization,College/University
Susquehanna University,SusquehannaU,Organization,College/University
Baldwin-Wallace College,BaldwinWallace,Organization,College/University
Carleton College,CarletonCollege,Organization,College/University
Houghton College,HoughtonCollege,Organization,College/University
Adelphi University,AdelphiU,Organization,College/University
St. Lawrence University,StLawrenceU,Organization,College/University
Union University,UnionUniversity,Organization,College/University
Gustavus Adolphus College,gustavus,Organization,College/University
Merrimack College,merrimack,Organization,College/University
Loyola University in Maryland,LoyolaMaryland,Organization,College/University
Macalester College,Macalester,Organization,College/University
Fairfield University,FairfieldU,Organization,College/University
Wake Forest University,WFNewsCenter,Organization,College/University
Union College,UnionCollegeNY,Organization,College/University
California Lutheran University,CalLutheran,Organization,College/University
Western State College of Colorado,WesternColoU,Organization,College/University
Clark University,ClarkUniversity,Organization,College/University
Hobart and William Smith Colleges,HWSColleges,Organization,College/University
Saint Michael's College,SMCAdmissions,Organization,College/University
Wittenberg University,wittenberg,Organization,College/University
Manhattan College,ManhattanEdu,Organization,College/University
Wheaton College,WheatonCollege,Organization,College/University
Augustana College,Augustana_IL,Organization,College/University
College of the Holy Cross,holy_cross,Organization,College/University
Simmons College,SimmonsCollege,Organization,College/University
John Brown University,JohnBrownUniv,Organization,College/University
John Carroll University,JohnCarrollU,Organization,College/University
Eckerd College,eckerdlife,Organization,College/University
Bard College,BARDCollege,Organization,College/University
Skidmore College,SkidmoreCollege,Organization,College/University
Ohio Wesleyan University,OhioWesleyan,Organization,College/University
Tuskegee University,TuskegeeUniv,Organization,College/University
Sarah Lawrence College,SarahLawrence,Organization,College/University
Washington and Lee University,wlunews,Organization,College/University
Meredith College,MeredithCollege,Organization,College/University
Gordon College,gordoncollege,Organization,College/University
Nebraska Wesleyan University,NEWesleyan,Organization,College/University
Nonstop Honolulu,FrolicHawaii,Organization,Tourism
Indiana University of Pennsylvania,IUPedu,Organization,College/University
University of Puget Sound,univpugetsound,Organization,College/University
University of La Verne,LaVerneAdmiss,Organization,College/University
"University of Maryland, Baltimore County",UMBC,Organization,College/University
Occidental College,OxyNews,Organization,College/University
College of Wooster,WoosterEdu,Organization,College/University
Kenyon College,KenyonCollege,Organization,College/University
Connecticut College,ConnCollege,Organization,College/University
Franklin and Marshall College,FandMCollege,Organization,College/University
Whitworth University,whitworth,Organization,College/University
North Central College,northcentralcol,Organization,College/University
Bethel University,BethelU,Organization,College/University
Amherst College,AmherstCollege,Organization,College/University
Millikin University,MillikinU,Organization,College/University
Pacific University,pacificu,Organization,College/University
Lawrence University,LawrenceUni,Organization,College/University
Drury University,DruryUniversity,Organization,College/University
Northwestern College,NorthwesternMN,Organization,College/University
Allegheny College,alleghenycol,Organization,College/University
Hanover College,HanoverCollege,Organization,College/University
St. Anselm College,saintanselm,Organization,College/University
Widener University,WidenerUniv,Organization,College/University
Bellarmine University,bellarmineU,Organization,College/University
Ohio Northern University,ohionorthern,Organization,College/University
Hamline University,HamlineU,Organization,College/University
"University of Colorado, Boulder",mycuboulder,Organization,College/University
Juniata College,juniatacollege,Organization,College/University
Wofford College,woffordcollege,Organization,College/University
Pomona College,pomonacollege,Organization,College/University
Westmont College,WestmontNews,Organization,College/University
Bryn Mawr College,BrynMawrCollege,Organization,College/University
Vanguard University of Southern California,VanguardU,Organization,College/University
St. Norbert College,stnorbert,Organization,College/University
Centre College,CentreC,Organization,College/University
Albion College,albioncollege,Organization,College/University
Illinois Wesleyan University,IL_Wesleyan,Organization,College/University
Lebanon Valley College,LVC,Organization,College/University
"University of Minnesota, Morris",UMMorris,Organization,College/University
DePauw University,DePauwU,Organization,College/University
Mount St. Mary's College,MSMU_LA,Organization,College/University
Austin College,AustinCollege,Organization,College/University
Le Moyne College,LeMoyne,Organization,College/University
Covenant College,CovenantCollege,Organization,College/University
St. Vincent College,SVCAdmission,Organization,College/University
Alfred University,alfredu,Organization,College/University
Rhodes College,RhodesCollege,Organization,College/University
Wartburg College,WartburgCollege,Organization,College/University
Dordt College,dordtcollege,Organization,College/University
Wabash College,WabashCollege,Organization,College/University
Georgetown College,GC_CampusNews,Organization,College/University
"SUNY, Environmental Science and Forestry",sunyesf,Organization,College/University
St. Francis College,SFCNY,Organization,College/University
Swarthmore College,swarthmore,Organization,College/University
University of Dallas,UofDallas,Organization,College/University
Linfield College,LinfieldCollege,Organization,College/University
Transylvania University,Transy,Organization,College/University
Carroll University,carrollu,Organization,College/University
Lewis and Clark College,lewisandclark,Organization,College/University
Simpson College,SimpsonNews,Organization,College/University
